id,song_name,artist_name,popularity,release_date,genres,danceability,energy,valence,tempo,loudness,duration_ms,key,mode
6IkzkfMzOWy8Bm7RnvAM9H,Tu Juru Ju,Julieta,34,2021-07-02,musica catalana,0.72,0.581,0.0577,94.023,-10.901,194170,6,0
3N3C37zWmlpuffMFBTawVP,Algun dia,Julieta,27,2021-12-15,musica catalana,0.755,0.684,0.345,117.968,-7.098,191185,1,0
06lewd84V1DVIZ42nOiRGX,A les fosques,Julieta,24,2022-09-16,musica catalana,0.707,0.647,0.267,119.974,-8.196,252621,9,0
1DS5YayKjMwTCiRNR2wr7u,Ni llum ni lluna,Julieta,15,2022-09-16,musica catalana,0.774,0.472,0.383,115.975,-8.975,185552,11,0
6vfWci2ghcPK3v6MLW8RkB,En mi mente,Julieta,25,2022-09-16,musica catalana,0.72,0.536,0.173,100.058,-6.776,234930,4,0
61Tbau1F9Q51vdoeJKHyW0,Trenca'm el cor,Julieta,32,2022-09-16,musica catalana,0.738,0.494,0.0737,117.093,-6.375,159402,4,0
50b3JZfllWZtsItDYxgBLV,A150,Julieta,23,2021-12-15,musica catalana,0.653,0.49,0.288,99.995,-8.835,166000,1,0
5LX3hqlz4IYEtaxEKkYqpx,Si ha de ser serà,Julieta,32,2021-12-15,musica catalana,0.652,0.344,0.14,143.693,-7.951,258000,11,1
5pO9pJ4X7chzWMVVLY11fV,TUM VALORES,Julieta,22,2021-12-15,musica catalana,0.785,0.648,0.321,100.043,-7.543,187719,1,0
2Dl7GyO0IyWXq3oCdfrJ35,Cada cop que em mires,Julieta,23,2021-12-15,musica catalana,0.534,0.528,0.127,169.859,-8.985,227000,11,0
18tTN4aKYlTdGG28WbYgpR,G Spot,Boom Boom Fighters,13,2023-11-17,musica catalana,0.858,0.731,0.66,100.013,-5.961,194700,3,0
7qiEoVlFjb3KaytT2zgK1g,Doomsday Blue,Bambie Thug,58,2023-10-13,,0.487,0.846,0.16,130.008,-7.123,183741,10,0
6XDxwqiPKHwngY4Fd6L7Ni,haiku,Julieta,38,2024-04-26,musica catalana,0.577,0.529,0.556,176.019,-7.037,164318,7,1
1wvWlHtVXRgsm9ctGieVAx,Xuculatina - Remix,Figa Flawas,44,2022-08-12,musica catalana,0.824,0.931,0.789,119.968,-3.872,193250,0,1
5lDRfQXgTA985GAb0ngSHi,DIABLA,Figa Flawas,42,2023-05-11,musica catalana,0.686,0.802,0.62,178.0,-4.445,162472,5,0
6cOjQjg8GRhLozpoyiqvfp,RAMONA FLOWERS,Alvaro Diaz,62,2024-05-17,"trap boricua, urbano latino",0.66,0.808,0.761,137.998,-6.05,180840,0,1
57uiO4cG6bK5yq51BJTvyE,Jálale alv,Bb trickz,63,2024-05-02,,0.899,0.7,0.897,134.831,-5.494,109867,2,1
6NHC3pFpYys1xgkqpk96tF,Trickstar,Bb trickz,48,2024-05-16,,0.84,0.84,0.921,135.11,-2.665,131957,9,1
6qoKAjU70Zn8qDF3NJ7mv5,VIVA ESPAÑA !!!,Bb trickz,47,2023-11-01,,0.758,0.561,0.905,150.129,-9.246,79022,2,1
79H6QU3YnrsjxlDmMKU8uA,Missionsuicida,Bb trickz,43,2023-04-14,,0.844,0.736,0.789,147.021,-4.801,88159,2,1
3C7pmgjhItjjsgWeJucft8,Catalaneta Bichigyal,Xenia Casado,15,2024-05-22,,0.68,0.748,0.385,179.934,-6.348,117333,9,0
0HIbm4W6C8Ar2Cnen0tE44,LA MARINA STA MORENA,Figa Flawas,67,2024-07-04,musica catalana,0.726,0.894,0.477,136.009,-5.36,131333,7,0
6jGRVhTB3P0306pQHpFcF8,QUE NO S'ACABI,Figa Flawas,55,2024-01-26,musica catalana,0.713,0.771,0.343,110.034,-7.79,198273,10,1
6IZ3ZRTmBAJWeoC8eHFnDc,I. ANTÍGONA,Fillas de Cassandra,29,2023-02-24,galego,0.312,0.433,0.0882,86.693,-9.715,138082,3,0
14ojZous9zltLKWIccqDfs,VI. DAFNE E SYRINX,Fillas de Cassandra,27,2023-02-24,galego,0.542,0.355,0.529,81.905,-11.729,127683,3,1
3YnXsOQNCa7X0U5hELABjY,IV. ECO,Fillas de Cassandra,32,2023-02-24,galego,0.589,0.355,0.125,129.928,-10.582,240231,11,0
3wubdBrN573CGQUbH7DCri,VIII. ACRÓPOLE,Fillas de Cassandra,27,2023-02-24,galego,0.378,0.396,0.0397,149.571,-10.766,205200,0,0
3KJ52eq5xaJVKDHDz4JQPt,d´ESCARNIO,Fillas de Cassandra,32,2024-07-12,galego,0.599,0.613,0.067,104.906,-7.66,159149,4,0
0ALQAyk3uwIHqshWvqrsy8,Da voz de Lisístrata,Fillas de Cassandra,0,2023-02-24,galego,0.733,0.151,0.883,59.475,-19.454,29500,6,1
4kjELVJfUD5JZMz0LOYimR,III. PANDORA,Fillas de Cassandra,28,2023-02-24,galego,0.613,0.532,0.519,180.106,-10.574,184333,8,0
6wjBLp4HqZw7GkpeQIUax4,Da voz de Cassandra,Fillas de Cassandra,24,2023-02-24,galego,0.724,0.163,0.198,81.168,-15.842,94054,0,1
6zGHQG7TNhKpCuXm4OCd6Y,VII. CASSANDRA (Fillas de Cassandra),Fillas de Cassandra,32,2023-02-24,galego,0.454,0.526,0.452,138.011,-10.899,195109,4,0
12LtsN2VcL16Y6fUbgluG3,Quen é a que canta?,Tanxugueiras,40,2024-03-29,galician folk,0.541,0.409,0.413,130.009,-7.686,172805,7,0
71vbGT1AcWXvWKKikjzYtv,canta miña sombra (negra sombra),Fillas de Cassandra,30,2023-09-15,galego,0.373,0.319,0.191,111.155,-11.578,185469,3,0
0lZnvkbn2T2FdbIFpGkKN8,Tola,Fillas de Cassandra,35,2023-07-28,galego,0.767,0.568,0.507,98.905,-11.269,155637,9,0
4u2j7emEexVQicZfdwY9tG,Tataravoa,Fillas de Cassandra,40,2023-07-07,galego,0.536,0.59,0.286,131.77,-7.523,189091,5,0
0arV4EJHeuxEwAAugXbmSk,PUNHETA!,Mondra,25,2023-03-17,galego,0.573,0.533,0.579,144.578,-9.36,212690,9,0
3fKRGAe3zhjU0OaF0ymjLr,V. AS MOIRAS,Fillas de Cassandra,23,2022-12-16,galego,0.486,0.449,0.352,141.013,-9.999,221277,9,0
6ooXU5qxzXLZKP7Tkf2QMs,II. LISÍSTRATA (Varre Vasoira),Fillas de Cassandra,24,2022-10-07,galego,0.752,0.545,0.748,136.041,-8.272,169152,8,1
5I5PySI539254yhIYqNzwd,I. ANTÍGONA,Fillas de Cassandra,20,2022-09-09,galego,0.312,0.433,0.0882,86.693,-9.715,138082,3,0
2fORi24XXuCoYoekjvaf15,Contra vento e marea,Rebeliom do Inframundo,26,2024-04-25,rap galego,0.549,0.759,0.349,97.933,-5.817,276429,1,0
6uUIgZ3CZclLytgKKJUc0T,Musgo,Chungo Pastel,8,2023-12-29,,0.489,0.809,0.334,137.928,-6.321,241169,4,0
4SZFMySBq9mWBqyqd73VmI,ANGULEELE,ZETAK,36,2023-12-06,euskal musica,0.683,0.851,0.588,138.99,-5.156,181090,7,0
3oCQrNT8eTBFjInWpVIBhy,PUNHETA!,Mondra,0,2023-03-17,galego,0.573,0.533,0.579,144.578,-9.36,212690,9,0
09Uh8Hk1UI5i5qmvQJIFD7,música nos ouvidos,Berto,12,2022-12-02,galego,0.764,0.488,0.77,104.016,-11.498,196154,0,1
5Ju4u8jO9gPWEvvIMqi7Vd,DiMe,Berto,14,2022-12-02,galego,0.638,0.506,0.556,90.919,-10.019,180000,7,0
0uOxKY91hTmnJOxGPGpJtd,Todo cambia,Dani Fernández,60,2024-01-18,spanish pop,0.678,0.721,0.856,119.996,-2.178,210127,9,1
43IK9P5MlkuDsnvfCo7IDb,MARICARMEN,Fillas de Cassandra,36,2024-09-13,galego,0.445,0.399,0.138,154.931,-12.64,193827,4,0
4LGHbL6AJ1ZOX1cB4s3WGV,Os Meus Males,9Louro,26,2024-11-07,,0.724,0.68,0.83,127.974,-7.673,169219,10,0
6XlvICCsFuVLbsh15lbA48,⁠Cuando nadie ve (Canción Original de “Soy Nevenka”),Fillas de Cassandra,39,2024-09-25,galego,0.608,0.641,0.325,92.263,-7.643,214752,9,0
3ri9fLG89OdSpjxheYxU7S,Me Muero,La Quinta Estacion,72,2006-08-15,"latin arena pop, latin pop, spanish pop rock",0.424,0.74,0.585,169.914,-3.243,189560,5,1
27jECMDccg0OmnJTHGjU3i,No Dejes De Soñar,Manuel Carrasco,45,2013-01-01,"carnaval cadiz, pop flamenco, spanish pop",0.52,0.511,0.175,96.084,-6.977,319573,8,1
25bdVEqLdunmDjysmI7n1P,Solo Tú,Paula Rojo,41,2013-01-01,,0.416,0.575,0.686,149.684,-5.38,188544,2,1
7sRXhReWmJF5pqyg3uUTES,Solamente tú,Pablo Alborán,68,2011-02-01,"latin arena pop, latin pop, spanish pop",0.519,0.419,0.266,140.033,-6.276,247187,9,1
1Ev18ptTlc3CBQMmKsIfjY,Nada Fue Un Error,Coti,63,2003-02-21,"spanish pop, spanish pop rock",0.606,0.87,0.83,138.527,-5.261,207880,9,1
02FKjeU8CrA2ckppBa5RJg,Comiendote a Besos,Rozalén,55,2013-03-12,"cantautor, spanish pop",0.585,0.539,0.5,120.095,-5.105,241987,0,1
569wwTXGm6Ujk1HeJjH6fj,Girasoles,Rozalén,47,2017-09-15,"cantautor, spanish pop",0.746,0.732,0.945,90.03,-5.543,220000,1,1
55BClNby0SuB7MHxp1Tdn8,Ya Nada Volvera a Ser Como Antes,El Canto Del Loco,54,2003,"latin arena pop, spanish pop, spanish pop rock",0.644,0.784,0.918,132.028,-4.577,175867,8,1
6uzGmmQ4CuG9HvZktEy0LF,Qué Bonito Es Querer,Manuel Carrasco,61,2018-12-07,"carnaval cadiz, pop flamenco, spanish pop",0.609,0.718,0.426,93.94,-7.177,270188,11,1
0a9aY5CZKqHE7x0K8Q9rvF,No Dudaría,Rosario,48,2008-01-01,"cantautor, spanish pop",0.48,0.636,0.446,129.979,-5.082,224000,5,1
5ZZuokF4h1FlfTlSQhLCmG,Quién,Pablo Alborán,60,2012,"latin arena pop, latin pop, spanish pop",0.621,0.457,0.277,141.679,-5.928,249253,7,0
5l2STIhKgH7UqyWwQr5i5E,JUAN SALVADOR GAVIOTA,Ralphie Choo,41,2023-09-15,"indie r&b, urbano espanol",0.305,0.561,0.291,81.44,-11.271,140378,10,0
7IpzD6N7WbLtJLdUTXJ4tK,NHF,Ralphie Choo,46,2023-09-15,"indie r&b, urbano espanol",0.384,0.564,0.204,173.969,-9.264,174069,9,0
6P9fFbnwWYASamPwhfUunp,BULERÍAS DE UN CABALLO MALO,Ralphie Choo,49,2023-09-15,"indie r&b, urbano espanol",0.776,0.652,0.532,108.035,-9.576,171111,2,0
5ffLdAti2Kb4XFZ2mPNrxp,TOTAL90NOSTALGIA,Ralphie Choo,43,2023-09-15,"indie r&b, urbano espanol",0.447,0.3,0.0739,76.063,-12.806,208421,1,0
5lsZlmRmcxDPYIbIS1ygKp,BÓ,Ralphie Choo,37,2023-09-15,"indie r&b, urbano espanol",0.42,0.189,0.132,169.471,-14.616,72736,7,0
55iO3rILBsWI8bMntmW1Mh,WHIPCREAM,Ralphie Choo,44,2023-09-15,"indie r&b, urbano espanol",0.854,0.719,0.776,129.964,-5.905,156923,9,0
4mwQi413D8omgjFXRnaA4u,WCID?,Ralphie Choo,42,2023-09-15,"indie r&b, urbano espanol",0.527,0.304,0.213,89.964,-11.388,204000,5,0
3Y8Y9GWlUBTTEY6ydINRtx,GATA,Ralphie Choo,55,2023-09-15,"indie r&b, urbano espanol",0.749,0.528,0.552,95.108,-7.83,131053,7,1
5aCmvEtoqJvkuoHMaExANL,MÁQUINA CULONA,Ralphie Choo,47,2023-09-15,"indie r&b, urbano espanol",0.802,0.543,0.859,100.241,-5.994,192000,5,0
3nktnXU3MIsO50g7pd1f2W,VOYCONTODO,Ralphie Choo,54,2023-09-15,"indie r&b, urbano espanol",0.709,0.344,0.395,119.916,-9.392,137114,2,0
3TDIIZjduqsItwVIp6t4Aa,SUPERNOVA,Ralphie Choo,43,2023-09-15,"indie r&b, urbano espanol",0.26,0.294,0.286,81.398,-10.654,164151,9,0
3DngnciTJUofVYhj9cmUj8,TANGOS DE UNA MOTO TRUCADA,Ralphie Choo,41,2023-09-15,"indie r&b, urbano espanol",0.812,0.495,0.79,148.069,-12.301,177568,2,0
1xpuijnLoFixIIx2kLmg3M,BESO BRUMA,Ralphie Choo,44,2023-09-15,"indie r&b, urbano espanol",0.783,0.694,0.536,115.516,-8.633,144935,6,0
6SxL9GQXEfYzWqdjB5ztPl,METAVERSE,Ralphie Choo,37,2023-09-15,"indie r&b, urbano espanol",0.299,0.34,0.0753,167.621,-11.741,137143,7,0
3cNykCGMtO3gPSZkmA0y2P,GATA,Ralphie Choo,34,2023-06-23,"indie r&b, urbano espanol",0.749,0.528,0.552,95.108,-7.83,131053,7,1
4dnBOxtVVEQX0T74GCJqCs,TANGOS DE UNA MOTO TRUCADA - A COLORS SHOW,Ralphie Choo,33,2023-04-14,"indie r&b, urbano espanol",0.826,0.496,0.777,148.095,-10.788,177568,2,0
5gYoOh7cEnyuOAlSMK5ML8,BULERÍAS DE UN CABALLO MALO,Ralphie Choo,22,2022-09-30,"indie r&b, urbano espanol",0.776,0.652,0.532,108.035,-9.576,171111,2,0
1BD5NV73nKIPvZTPwkME5X,SANTO ÂNGEL,Ralphie Choo,33,2022-08-05,"indie r&b, urbano espanol",0.504,0.296,0.0602,109.895,-12.868,152727,3,1
0NPpmjVQEEJZxOckYzBjWi,VALENTINO (feat. mori & Clutchill),Ralphie Choo,42,2022-06-24,"indie r&b, urbano espanol",0.432,0.721,0.556,148.896,-5.398,186889,0,1
1CRJWB8hoW6MSE6IybSXnq,bobo.0110001v3,mori,34,2022-04-24,,0.452,0.161,0.357,134.233,-17.917,171940,7,1
0NzUqCoIruBP1d1z8s81dU,Dunas,Kimberley Tell,20,2022-03-25,indie triste,0.635,0.673,0.59,74.881,-4.859,108250,1,0
2gEthirHCqqUybpq7HkNY7,ROOKIES,Ralphie Choo,49,2022-03-04,"indie r&b, urbano espanol",0.473,0.502,0.197,143.905,-8.503,179234,9,0
0hlPZiPFhtiiggCqFw9gzT,blind faith,Ralphie Choo,32,2021-05-13,"indie r&b, urbano espanol",0.376,0.489,0.511,163.793,-10.194,214573,8,1
4ToI5pk0Sskqy9UnwFWn1v,undo(ctrl+z),Ralphie Choo,28,2021-03-18,"indie r&b, urbano espanol",0.525,0.733,0.389,162.081,-7.434,157037,0,1
2nCKy4vv2pFBOoY25jcDQA,lamento de una supernova,Ralphie Choo,54,2020-12-18,"indie r&b, urbano espanol",0.545,0.458,0.284,91.99,-10.032,147533,6,0
401I0yS7AMUrc8Iia0SQzJ,Hugo Gloss,D3llano,29,2020-12-04,rap espanol,0.787,0.493,0.55,120.045,-9.378,166052,0,1
4waCBDVYLn1NJJePFGPDaE,I Ching´s love,Ralphie Choo,27,2020-08-21,"indie r&b, urbano espanol",0.395,0.604,0.435,133.718,-7.399,155821,11,0
5Vv9KbtAN8XNESS8XH1sPt,Dolores,rusowsky,57,2020-07-10,,0.757,0.469,0.731,122.059,-11.229,218361,11,0
2wHdaYSPUKyPCugjCiK6Up,Do meu coração,Ralphie Choo,33,2020-06-12,"indie r&b, urbano espanol",0.76,0.728,0.571,199.888,-7.313,146400,0,0
7tcKmnfBoujpkDyFgLfy9Y,Don´t be scared,Ralphie Choo,27,2020-06-12,"indie r&b, urbano espanol",0.568,0.272,0.056,147.828,-10.923,181618,2,1
2tuEhpJhXd1fIgOW8yB9YK,Lonely Boy,Ralphie Choo,29,2020-05-08,"indie r&b, urbano espanol",0.657,0.316,0.69,60.042,-9.325,138000,5,1
7huvZiaIjvIeyj9eOiHMho,Cari,Ralphie Choo,28,2019-12-20,"indie r&b, urbano espanol",0.467,0.499,0.33,80.103,-7.808,153000,5,1
4SBOc5H03M2AGbvb2J0zHh,Town Boyz,Ralphie Choo,27,2019-11-22,"indie r&b, urbano espanol",0.57,0.348,0.225,90.988,-8.602,123500,2,1
2ibFPYHzUnqVpS2rv655oF,Omega (feat. Ralphie Choo),ROSALÍA,67,2024-09-24,"pop, r&b en espanol",0.523,0.409,0.477,91.441,-5.636,169500,10,1
6x5gl9msgjsqub1hy7Iq3k,El camino,DELLAFUENTE,52,2023-04-27,"flamenco urbano, urbano espanol",0.803,0.699,0.836,87.946,-6.169,136955,0,1
3LpyDAykemTWbEsMjAmUiP,fubu,Dinamarca,40,2023-04-12,"deconstructed club, grimewave, latin tek, vogue",0.662,0.535,0.638,152.327,-10.75,153000,6,0
04cocYWcOYAS6OXChcIfdQ,Copito de Nieve,Ralphie Choo,17,2020-12-04,"indie r&b, urbano espanol",0.525,0.711,0.757,122.599,-10.788,105875,4,0
4DAPDqKf4rFurBbdqYLE0D,blind faith,Ralphie Choo,3,2021-05-13,"indie r&b, urbano espanol",0.376,0.489,0.511,163.793,-10.194,214573,8,1
5dl19uNkWLeDueQDTMIPjy,Carameloraro,DELLAFUENTE,47,2023-04-27,"flamenco urbano, urbano espanol",0.332,0.31,0.122,129.818,-9.63,158210,8,1
72lA9YNb3KanLddFqYIVga,interludio,Chill Chicos,29,2020-12-23,tontipop,0.288,0.684,0.49,175.949,-10.182,79250,0,1
4PESd1GcBNaaZuTvtc6TlF,Nayades,Julieta,19,2021-03-26,musica catalana,0.659,0.351,0.173,94.894,-9.939,212229,9,0
0AAh6D2GLblRfoc08CEzMN,TUM VALORES,Julieta,7,2021-12-01,musica catalana,0.778,0.686,0.287,99.994,-6.359,189600,1,0
40gCegiY9o3FqxntPo7x5B,Algun dia - Radio Edit,Julieta,7,2022-02-23,musica catalana,0.756,0.681,0.322,117.977,-7.353,201000,1,0
7B6nF2WRygW4jUrKfRDXM9,TUM VALORES - Celes Remix,Julieta,7,2022-02-23,musica catalana,0.688,0.417,0.506,99.949,-10.92,150000,1,0
2lBIXoLHMZDq8l634AYV5F,Si ha de ser serà - Moed Remix,Julieta,7,2022-02-23,musica catalana,0.497,0.348,0.157,72.502,-9.487,193333,8,0
6xwzk2wGxe4tWh8ansEtJk,Algun dia - Extended Club Version,Julieta,9,2022-02-23,musica catalana,0.784,0.569,0.328,117.983,-10.823,242034,1,0
7tpLwRm8OPCtsfw61eOXWm,A les fosques,Julieta,9,2022-06-01,musica catalana,0.687,0.676,0.274,119.986,-7.277,258000,9,0
0vdnDTxsWTwXzpuQG2iCzj,BALACLAVA,Missey,14,2022-09-30,r&b italiano,0.407,0.747,0.188,194.254,-6.382,183534,1,0
48IskyOyEkMcSt2tEUCQRO,ENS BESEM,Julieta,29,2022-12-16,musica catalana,0.494,0.43,0.077,153.558,-11.353,190130,7,0
05MpXa6FxatI0qjPnFANkv,ENS BESEM - Speed Up Version,Julieta,19,2023-02-17,musica catalana,0.484,0.472,0.22,175.836,-10.545,166364,9,0
2d1GlsvP1CPSztWlhX8N1Q,CLUB,Julieta,31,2023-02-24,musica catalana,0.858,0.804,0.399,130.079,-7.27,189000,9,0
6m88GQUOAiFEggpgKSHAk2,Enamorada de tu,Julieta,20,2023-09-08,musica catalana,0.847,0.764,0.547,111.979,-7.749,189107,7,1
7m8aetuFspDvP5GXhVJBQx,Thelma & Louise,Belén Aguilera,42,2024-03-07,spanish pop,0.724,0.765,0.5,134.053,-7.796,161194,5,1
5O1zs9if5WlN0imKHxtWjB,Full Romance,Julieta,39,2024-05-31,musica catalana,0.688,0.702,0.265,126.907,-9.655,157323,4,0
2OL5S46cBDRfkz2O7SYFUF,Vaya Liada,Mushkaa,51,2024-08-15,,0.711,0.537,0.584,127.011,-9.057,180532,1,0
4f8oscuJWfdmpV0GoJ5p6R,15/09/2023,Julieta,27,2023-09-15,musica catalana,0.527,0.839,0.119,127.763,-13.493,30369,10,0
6HHliM0fqvfkCPiN2LUmrs,En mi coche,Julieta,32,2023-09-15,musica catalana,0.737,0.602,0.222,134.952,-7.41,124889,4,0
4KIjLt2dy3sefaY11QiZNX,Trista a Miami,Maria Jaume,30,2024-03-15,"indie catala, rock catala",0.762,0.72,0.495,125.976,-4.311,186667,0,1
5Ais7t7CJK0LFMmLejdU1T,GAU ZORO BAT BARCELONAN,Dupla,26,2023-10-05,rap euskera,0.731,0.579,0.205,125.042,-8.442,180480,5,0
73SwwGrb5STdkbZ6BLllbr,El Autor De Todos Tus Delitos,Rojuu,28,2024-03-22,"rap regio, urbano espanol",0.221,0.439,0.113,83.355,-12.312,252491,8,1
23IqxRsToCo4Oj9w1pK3PT,EL TEU AMOR,xicu,16,2023-05-03,"indie catala, musica catalana",0.647,0.89,0.0393,130.947,-4.733,205629,4,0
0uB9gsssuj6l3XLi25ADYl,2+1,Judeline,55,2023-10-05,urbano espanol,0.723,0.583,0.507,97.706,-5.903,157727,0,0
4EF1UDALNWdyJDWindWBqg,Sustancia,Judeline,52,2021-04-23,urbano espanol,0.651,0.374,0.0797,120.136,-15.033,173684,0,1
0tHzUXLKk7p0wzMZMMEl8y,CANIJO,Judeline,56,2023-06-15,urbano espanol,0.577,0.467,0.41,84.41,-8.496,141587,2,0
5WW6WJUxZsfHF7Na5wwE02,La Tortura - Spotify Singles,Judeline,57,2023-08-25,urbano espanol,0.536,0.472,0.555,95.602,-9.345,151215,9,0
