id,song_name,artist_name,popularity,release_date,genres,danceability,energy,valence,tempo,loudness,duration_ms,key,mode,genre_list,user,rating
4yIH4PcUVivcxNTy1ETMZ3,Find A Way (feat. Lil Durk),H.E.R.,42,2021-09-17,"{2: 'r&b', 3: 'rap'}",0.633,0.664,0.617,157.148,-6.588,212520,9,1,"['r&b', 'rap']",11,3.6
4dmNBu6IEQahPJDlQQOY69,Come Through (feat. Chris Brown),H.E.R.,38,2021-06-18,"{2: 'r&b', 3: 'rap'}",0.447,0.42,0.15,135.91,-7.915,214053,1,1,"['r&b', 'rap']",11,4.4
3HKk8Pi3gKREOrlFPDc9eC,Back of My Mind (feat. Ty Dolla $ign),H.E.R.,28,2021-06-18,"{2: 'r&b', 3: 'rap'}",0.626,0.666,0.612,70.307,-5.88,221173,1,0,"['r&b', 'rap']",11,2.1
16B77qOEWQdMPZL9hfe9rq,Trauma (feat. Cordae),H.E.R.,19,2021-06-18,"{2: 'r&b', 3: 'rap'}",0.763,0.748,0.509,87.997,-4.081,271027,9,0,"['r&b', 'rap']",11,3.5
292NnHERQgizPvOY3pCEPK,Find A Way (feat. Lil Baby),H.E.R.,30,2021-06-18,"{2: 'r&b', 3: 'rap'}",0.666,0.65,0.636,105.684,-6.977,197413,1,0,"['r&b', 'rap']",11,4.0
2mpzIXaOB7fnJIHSZEGDZ3,Bloody Waters,H.E.R.,18,2021-06-18,"{2: 'r&b', 3: 'rap'}",0.631,0.544,0.544,89.876,-8.845,260440,5,0,"['r&b', 'rap']",11,2.8
48JkfLvjdMrzwuNe4WCF9C,Closer To Me,H.E.R.,21,2021-06-18,"{2: 'r&b', 3: 'rap'}",0.438,0.42,0.0873,122.163,-11.299,246493,7,0,"['r&b', 'rap']",11,4.2
2UOoZcczKYfAMdeW9LL9eV,My Own,H.E.R.,19,2021-06-18,"{2: 'r&b', 3: 'rap'}",0.467,0.377,0.313,67.304,-12.579,219160,9,0,"['r&b', 'rap']",11,2.8
55zAfqnLr5pwGOskcsTy1a,Lucky,H.E.R.,17,2021-06-18,"{2: 'r&b', 3: 'rap'}",0.655,0.378,0.276,138.075,-11.303,183293,1,0,"['r&b', 'rap']",11,3.1
6dToLg9ijgETxH5XWVQTCz,Cheat Code,H.E.R.,17,2021-06-18,"{2: 'r&b', 3: 'rap'}",0.435,0.565,0.277,91.96,-6.075,191360,5,0,"['r&b', 'rap']",11,4.9
4XM8ulHzLJcInIdSLuKgpk,Mean It,H.E.R.,19,2021-06-18,"{2: 'r&b', 3: 'rap'}",0.514,0.182,0.189,78.591,-15.971,197613,2,0,"['r&b', 'rap']",11,3.9
0iI53Ty4M5byQAudFhTo9D,Paradise (feat. Yung Bleu),H.E.R.,24,2021-06-18,"{2: 'r&b', 3: 'rap'}",0.511,0.572,0.31,85.134,-6.508,157293,3,0,"['r&b', 'rap']",11,2.3
1nOdw4CxCvqDc7qKksqPaB,Process,H.E.R.,18,2021-06-18,"{2: 'r&b', 3: 'rap'}",0.629,0.437,0.361,126.576,-4.692,234333,1,1,"['r&b', 'rap']",11,3.6
3xzehN6aMJykse0zMlVYoO,Don't,H.E.R.,15,2021-06-18,"{2: 'r&b', 3: 'rap'}",0.602,0.487,0.178,78.487,-8.773,241213,0,1,"['r&b', 'rap']",11,2.4
01HC5n8U3RarLyLytpQqnu,Exhausted,H.E.R.,17,2021-06-18,"{2: 'r&b', 3: 'rap'}",0.638,0.151,0.181,130.272,-11.402,209733,3,0,"['r&b', 'rap']",11,3.8
2KdNkOmaXbRTJFAgFlxvXm,Hard To Love,H.E.R.,18,2021-06-18,"{2: 'r&b', 3: 'rap'}",0.339,0.412,0.31,82.954,-6.876,242733,2,0,"['r&b', 'rap']",11,3.4
0Cl7a3xBXXbh8y4zYtdLpI,For Anyone,H.E.R.,18,2021-06-18,"{2: 'r&b', 3: 'rap'}",0.44,0.101,0.166,132.218,-13.021,234947,7,1,"['r&b', 'rap']",11,3.3
0Lp6UY5mkP7UvanGnRWWHa,I Can Have It All (feat. DJ Khaled & Bryson Tiller),H.E.R.,18,2021-06-18,"{2: 'r&b', 3: 'rap'}",0.437,0.787,0.254,102.021,-5.447,263520,2,0,"['r&b', 'rap']",11,3.7
2gG6IqL2enOyLdluSTcTTS,We Made It,H.E.R.,34,2021-06-11,"{2: 'r&b', 3: 'rap'}",0.552,0.745,0.153,116.092,-4.798,314849,2,1,"['r&b', 'rap']",11,3.7
4CPszpSnlbgnQLIQYyzIR2,I Can't Breathe,H.E.R.,39,2020-06-19,"{2: 'r&b', 3: 'rap'}",0.703,0.705,0.601,138.227,-6.676,287322,1,0,"['r&b', 'rap']",11,4.4
0zcRUprLKw7LtndkBurb3S,Hold On,H.E.R.,38,2020-10-25,"{2: 'r&b', 3: 'rap'}",0.461,0.542,0.189,120.209,-5.202,203214,5,1,"['r&b', 'rap']",11,2.5
0CmQgwV3Bmzh9nZb9TNVEI,Do To Me,H.E.R.,51,2020-07-08,"{2: 'r&b', 3: 'rap'}",0.477,0.854,0.494,144.841,-5.884,225103,0,1,"['r&b', 'rap']",11,2.7
2rTnVB1bvwxHtaIl4uVu7f,Slide,H.E.R.,56,2019-09-27,"{2: 'r&b', 3: 'rap'}",0.832,0.469,0.197,97.023,-9.141,238321,10,0,"['r&b', 'rap']",11,3.8
1OKy6TtXWD7oz1b1dComxI,Girl Like Me (feat. H.E.R.),Jazmine Sullivan,31,2021-01-06,"{28: 'hip pop', 1: 'neo soul', 2: 'r&b', 11: 'urban contemporary'}",0.613,0.626,0.676,81.364,-3.905,223842,9,1,"['hip pop', 'neo soul', 'r&b', 'urban contemporary']",11,4.9
42Q6AOIHAybfNz8tFMwrWl,Hold Us Together - Hope Mix,H.E.R.,46,2021-03-19,"{2: 'r&b', 3: 'rap'}",0.502,0.567,0.344,81.781,-6.696,278109,10,1,"['r&b', 'rap']",11,2.8
6BvcWv1vfVJSoWix7L5BAP,WE GOING CRAZY (feat. H.E.R. & Migos),DJ Khaled,40,2021-04-30,"{16: 'hip hop', 95: 'miami hip hop', 49: 'pop rap', 3: 'rap'}",0.512,0.917,0.64,139.748,-2.969,196038,10,0,"['hip hop', 'miami hip hop', 'pop rap', 'rap']",11,2.7
6MO2bfLHKykUgCChFdw91H,"Slide (Remix) (feat. Pop Smoke, A Boogie Wit da Hoodie & Chris Brown) (feat. Pop Smoke)",H.E.R.,63,2020-01-17,"{2: 'r&b', 3: 'rap'}",0.816,0.513,0.17,96.981,-8.363,296011,1,1,"['r&b', 'rap']",11,3.4
2m0pzukUN2eFutFjnXNFXF,Sometimes,H.E.R.,38,2020-01-26,"{2: 'r&b', 3: 'rap'}",0.537,0.617,0.368,151.825,-7.56,273751,3,0,"['r&b', 'rap']",11,2.1
6xVNLDRZtnQsKGKIbPxUi5,"Change - from the Netflix Series ""We The People""",H.E.R.,29,2021-06-04,"{2: 'r&b', 3: 'rap'}",0.69,0.52,0.513,83.815,-8.225,188333,10,0,"['r&b', 'rap']",11,4.6
6731YdP19CJBKlSaJNBAK0,"Hold Us Together - From the Disney+ Original Motion Picture ""Safety""",H.E.R.,31,2020-12-11,"{2: 'r&b', 3: 'rap'}",0.393,0.555,0.328,110.663,-7.26,313193,10,1,"['r&b', 'rap']",11,2.9
2mtLGVN6xZm93wDG9nvviS,Wrong Places (from Songland),H.E.R.,46,2020-04-27,"{2: 'r&b', 3: 'rap'}",0.548,0.457,0.494,175.659,-7.626,197727,4,1,"['r&b', 'rap']",11,3.3
4IablJ6SqVNGY4vrseyKxu,Hard Place,H.E.R.,53,2018-11-02,"{2: 'r&b', 3: 'rap'}",0.614,0.719,0.34,160.075,-4.694,271733,9,1,"['r&b', 'rap']",11,3.7
3C23UChONVCL0A3U9uWO5u,Jungle,H.E.R.,49,2017-10-20,"{2: 'r&b', 3: 'rap'}",0.611,0.271,0.377,98.925,-12.311,304653,4,0,"['r&b', 'rap']",11,4.9
3tZs3nVjySLbL320lP4mvs,Focus,H.E.R.,62,2017-10-20,"{2: 'r&b', 3: 'rap'}",0.414,0.314,0.09,84.993,-12.943,200133,1,0,"['r&b', 'rap']",11,3.1
20E9JE3J8dHNDj9saOeNgu,Losing,H.E.R.,50,2017-10-20,"{2: 'r&b', 3: 'rap'}",0.441,0.31,0.145,172.677,-13.487,225773,4,0,"['r&b', 'rap']",11,4.9
63wx9vdskaXbYxyDx4oJCZ,B.S. (feat. H.E.R.),Jhené Aiko,66,2020-03-06,{2: 'r&b'},0.62,0.525,0.388,135.84,-10.425,212867,8,0,['r&b'],11,2.2
50lP2u9FBdxwP2mHdaQ3DR,Gone Away,H.E.R.,44,2017-10-20,"{2: 'r&b', 3: 'rap'}",0.369,0.335,0.296,77.197,-12.717,249520,6,0,"['r&b', 'rap']",11,2.7
0Aa3g9EQoPNt6PiKjaUeb7,Every Kind Of Way,H.E.R.,63,2017-10-20,"{2: 'r&b', 3: 'rap'}",0.416,0.298,0.191,95.386,-8.499,160173,7,1,"['r&b', 'rap']",11,2.9
6hSjs8T4KVAjGCkyw3sK2w,Changes,H.E.R.,46,2017-10-20,"{2: 'r&b', 3: 'rap'}",0.674,0.331,0.213,99.99,-11.716,213747,0,0,"['r&b', 'rap']",11,2.5
01ZqsXtHhRtO2Z2JrvkG1w,Lights On,H.E.R.,49,2017-10-20,"{2: 'r&b', 3: 'rap'}",0.518,0.404,0.344,118.069,-9.471,219680,10,0,"['r&b', 'rap']",11,3.8
2YyNFk4HBKXrqgsvPDNJtO,2,H.E.R.,47,2017-10-20,"{2: 'r&b', 3: 'rap'}",0.791,0.448,0.437,150.008,-7.4,188987,6,0,"['r&b', 'rap']",11,2.1
3hAGmPnGix8RTb1vy5qZcb,Avenue,H.E.R.,48,2017-10-20,"{2: 'r&b', 3: 'rap'}",0.364,0.418,0.113,83.061,-11.412,214240,8,1,"['r&b', 'rap']",11,2.1
5yamjs92dcayRVlNuY116G,Say It Again,H.E.R.,44,2017-10-20,"{2: 'r&b', 3: 'rap'}",0.326,0.496,0.212,86.94,-9.995,172240,3,0,"['r&b', 'rap']",11,4.9
6hRrzZJ90DNQdEF1Wu2Mrf,As I Am,H.E.R.,51,2019-08-30,"{2: 'r&b', 3: 'rap'}",0.445,0.567,0.176,83.661,-8.19,240120,2,0,"['r&b', 'rap']",11,3.7
4Vs0lqUgQzO4vEcbgkUgJb,Let Me In,H.E.R.,44,2017-10-20,"{2: 'r&b', 3: 'rap'}",0.605,0.419,0.326,78.012,-8.482,297053,6,0,"['r&b', 'rap']",11,2.2
5Ikz3bF0Iqgqiu2soUPr6X,U,H.E.R.,43,2017-10-20,"{2: 'r&b', 3: 'rap'}",0.663,0.655,0.291,109.974,-7.878,178933,4,0,"['r&b', 'rap']",11,3.8
4MzxCIHY6TB9amFIvWsO2V,Facts,H.E.R.,42,2017-10-20,"{2: 'r&b', 3: 'rap'}",0.7,0.408,0.38,127.028,-14.244,218693,10,0,"['r&b', 'rap']",11,4.2
4ze4eAFojKY9e3QT6xNRNZ,Pigment,H.E.R.,38,2017-10-20,"{2: 'r&b', 3: 'rap'}",0.644,0.343,0.333,110.755,-13.263,179147,3,0,"['r&b', 'rap']",11,2.4
7dA5TuziQNiseDqFTyVWzi,Carried Away,H.E.R.,43,2019-08-30,"{2: 'r&b', 3: 'rap'}",0.698,0.642,0.529,157.905,-7.477,221973,2,1,"['r&b', 'rap']",11,2.0
3P1MMSKp3FR5tvWlzPyVSX,Still Down,H.E.R.,40,2017-10-20,"{2: 'r&b', 3: 'rap'}",0.347,0.395,0.0918,189.715,-12.25,169120,0,0,"['r&b', 'rap']",11,4.1
2CcstVa4AIry0N18o0kChA,Wait For It,H.E.R.,39,2017-10-20,"{2: 'r&b', 3: 'rap'}",0.735,0.348,0.292,78.929,-14.819,135800,5,1,"['r&b', 'rap']",11,4.8
4coITt1FG81SBmqJ1eSPxO,I Won't,H.E.R.,44,2017-10-20,"{2: 'r&b', 3: 'rap'}",0.53,0.407,0.266,173.971,-10.638,210947,1,0,"['r&b', 'rap']",11,4.9
7oyZBFN3b4fwWocws5NBcY,Against Me,H.E.R.,42,2019-08-30,"{2: 'r&b', 3: 'rap'}",0.477,0.344,0.0831,46.54,-11.695,270720,6,0,"['r&b', 'rap']",11,2.8
0Nt3UdaA4KrHEUSNwq9nCI,Feel A Way,H.E.R.,43,2019-08-30,"{2: 'r&b', 3: 'rap'}",0.571,0.564,0.408,74.981,-8.474,208053,7,0,"['r&b', 'rap']",11,2.2
16V37tEJapC7jTli8qHImc,My Song,H.E.R.,43,2018-01-02,"{2: 'r&b', 3: 'rap'}",0.435,0.234,0.353,102.304,-8.674,350742,7,0,"['r&b', 'rap']",11,3.7
6xWoRNrT0nckMqq6yGtTNH,Rather Be,H.E.R.,41,2017-10-20,"{2: 'r&b', 3: 'rap'}",0.525,0.589,0.156,95.05,-8.224,188813,8,0,"['r&b', 'rap']",11,3.8
1VnEQ3LdQlARfow87U9BLn,Hopes Up,H.E.R.,38,2017-10-20,"{2: 'r&b', 3: 'rap'}",0.564,0.455,0.313,146.008,-12.306,185947,9,0,"['r&b', 'rap']",11,4.1
0jq34bzlBreNWsnp8rvlvK,Take You There,H.E.R.,56,2019-08-30,"{2: 'r&b', 3: 'rap'}",0.411,0.302,0.257,78.187,-12.444,243307,1,0,"['r&b', 'rap']",11,4.6
2Lq4UDwWv7zgYvc4bLION3,Free,H.E.R.,39,2017-10-20,"{2: 'r&b', 3: 'rap'}",0.353,0.489,0.228,77.816,-10.572,198093,3,0,"['r&b', 'rap']",11,2.4
2JonPpQM16rCfa8ZFrBemE,I'm Not OK,H.E.R.,41,2019-08-30,"{2: 'r&b', 3: 'rap'}",0.455,0.39,0.171,102.785,-11.886,205880,11,0,"['r&b', 'rap']",11,2.3
0Duevp5ytVdmRkCWFXQHwr,21,H.E.R.,37,2019-08-30,"{2: 'r&b', 3: 'rap'}",0.598,0.723,0.532,79.89,-8.194,195200,1,1,"['r&b', 'rap']",11,3.4
1wDacf69FcQgyUCCN2UudC,Fate,H.E.R.,41,2019-08-30,"{2: 'r&b', 3: 'rap'}",0.461,0.504,0.196,70.791,-6.789,194333,0,1,"['r&b', 'rap']",11,2.3
6K10elRcuzzJq5YbO1Hvz0,Can't Help Me,H.E.R.,35,2019-08-30,"{2: 'r&b', 3: 'rap'}",0.636,0.519,0.599,177.797,-9.745,174027,1,1,"['r&b', 'rap']",11,4.8
6kLEV4RF4HySkPmGeNOFT8,Be On My Way (Full),H.E.R.,38,2019-08-30,"{2: 'r&b', 3: 'rap'}",0.472,0.29,0.173,72.714,-12.267,157907,7,0,"['r&b', 'rap']",11,4.2
0J9Z555r7aAx5wB8ysDjhp,Damage - Joel Corry Remix,H.E.R.,35,2021-02-03,"{2: 'r&b', 3: 'rap'}",0.688,0.77,0.386,120.975,-5.134,186465,1,1,"['r&b', 'rap']",11,4.4
5e6TesL92Cvc107Tr61pqV,Damage - Justin Credible Remix,H.E.R.,18,2021-02-02,"{2: 'r&b', 3: 'rap'}",0.765,0.881,0.271,94.985,-3.68,172911,1,1,"['r&b', 'rap']",11,4.8
6iQVAPkEWKWe1brikmruoE,Slide (Live At VEVO),H.E.R.,15,2020-04-03,"{2: 'r&b', 3: 'rap'}",0.726,0.27,0.621,125.211,-14.624,207189,5,0,"['r&b', 'rap']",11,2.1
6Y0jZh9T1gInEMOccpmcFZ,Make It Rain - Live at Austin City Limits,H.E.R.,24,2019-08-29,"{2: 'r&b', 3: 'rap'}",0.291,0.378,0.256,91.302,-9.741,406315,8,0,"['r&b', 'rap']",11,2.1
2rTjKV5wbfROo0nOzO1wHq,Racks (feat. YBN Cordae),H.E.R.,34,2019-06-25,"{2: 'r&b', 3: 'rap'}",0.72,0.585,0.61,114.977,-6.099,222249,8,0,"['r&b', 'rap']",11,4.9
2DdI0KRBuxV5Km0bkm67yh,One Second (feat. H.E.R.),Stormzy,52,2019-12-13,"{483: 'grime', 484: 'uk hip hop'}",0.495,0.497,0.259,125.075,-8.367,240893,5,0,"['grime', 'uk hip hop']",11,2.2
6fbYL76UWbHdYq4B91TPQi,This Way - From SUPERFLY - Original Soundtrack,Khalid,50,2018-06-06,"{9: 'pop', 150: 'pop r&b'}",0.62,0.282,0.193,124.609,-10.533,211205,5,0,"['pop', 'pop r&b']",11,4.3
16GDaXgL08vkF29nRIDUDj,Focus (feat. Chris Brown) - DJ Envy Remix,H.E.R.,0,2018-05-04,"{2: 'r&b', 3: 'rap'}",0.392,0.274,0.165,78.824,-12.848,199549,1,0,"['r&b', 'rap']",11,2.3
73FDJgnjt6ZcxoiavN6XrS,Slow Down (with H.E.R.),Skip Marley,23,2019-11-07,{485: 'modern reggae'},0.683,0.715,0.77,99.989,-6.024,195067,11,0,['modern reggae'],11,3.1
5NWgHc5T5HlG0Nz9FgmZT1,Make the Most (feat. H.E.R.),Lonr.,31,2020-04-03,{55: 'unknown'},0.592,0.693,0.837,78.123,-6.918,213851,1,1,['unknown'],11,2.9
3FHXUqaUer9o231Je1zxIN,I Don't Want Your Money (feat. H.E.R.),Ed Sheeran,46,2019-07-12,"{9: 'pop', 154: 'singer-songwriter pop', 148: 'uk pop'}",0.468,0.63,0.762,91.419,-6.536,204507,8,0,"['pop', 'singer-songwriter pop', 'uk pop']",11,3.6
6ldt2CuhSI1v50NTMjrpjJ,Mine Luv (feat. H.E.R.),BLVK JVCK,21,2017-12-22,{55: 'unknown'},0.744,0.757,0.301,130.024,-8.72,188769,11,0,['unknown'],11,4.6
4Fv2Yzpm9q7r6DJujUeUiP,The Lay Down with H.E.R. & WATT,DRAM,33,2019-08-07,"{52: 'trap', 486: 'underground hip hop', 487: 'viral trap', 474: 'virginia hip hop'}",0.473,0.691,0.376,123.888,-3.547,289041,0,1,"['trap', 'underground hip hop', 'viral trap', 'virginia hip hop']",11,2.2
1eoK3PDzSmdvj55FUhptJk,Lost Souls (feat. DJ Scratch),H.E.R.,35,2019-08-30,"{2: 'r&b', 3: 'rap'}",0.709,0.793,0.836,94.965,-6.351,151667,7,1,"['r&b', 'rap']",11,3.4
1IRU2kqvCmmySoB0ywJTmI,Come Together (feat. H.E.R.),Chris Brown,57,2019-06-28,"{2: 'r&b', 3: 'rap'}",0.505,0.597,0.241,82.137,-6.21,234147,3,0,"['r&b', 'rap']",11,4.9
6rxuWN8wr681a5vlQBv5bv,Could've Been (Remix) (feat. Tone Stith),H.E.R.,33,2019-02-01,"{2: 'r&b', 3: 'rap'}",0.569,0.356,0.504,103.709,-11.213,251357,1,0,"['r&b', 'rap']",11,4.2
1Fj145pL4KfM2dyqabvkvl,"Go 2.0 (feat. Jorja Smith, H.E.R. and Rapsody)",Alex Da Kid,0,2018-07-13,{55: 'unknown'},0.586,0.569,0.65,132.712,-6.507,207173,1,0,['unknown'],11,2.2
3G4JpGlUXpbPYVtEaVBkC9,H.E.R. pt 2,Jadah Arrington,17,2019-01-03,{55: 'unknown'},0.82,0.389,0.739,150.069,-13.299,121600,7,0,['unknown'],11,3.2
13eNzMdXHUinoWsxcRXTCW,Feelings (feat. J Hus),Jorja Smith,56,2023-09-29,"{2: 'r&b', 5: 'uk contemporary r&b'}",0.773,0.685,0.576,95.043,-7.529,237852,5,0,"['r&b', 'uk contemporary r&b']",11,2.9
02DTkcgh0BpYrEYPO05Zex,Greatest Gift (feat. Lila Iké),Jorja Smith,51,2023-09-29,"{2: 'r&b', 5: 'uk contemporary r&b'}",0.633,0.535,0.718,170.013,-6.577,192800,7,0,"['r&b', 'uk contemporary r&b']",11,3.0
67tGiMTRR4Oo0lTGkPFjhy,A Prince,Jorja Smith,40,2016-04-05,"{2: 'r&b', 5: 'uk contemporary r&b'}",0.561,0.57,0.326,117.18,-7.516,182296,7,0,"['r&b', 'uk contemporary r&b']",11,2.5
7ckBDjvywnzcenF6ctirBc,Something In The Way,Jorja Smith,46,2016-11-17,"{2: 'r&b', 5: 'uk contemporary r&b'}",0.633,0.459,0.255,60.603,-7.462,275797,2,0,"['r&b', 'uk contemporary r&b']",11,4.4
6fracv4du3sDwo1XKcPrkw,Carry Me Home,Jorja Smith,52,2016-11-17,"{2: 'r&b', 5: 'uk contemporary r&b'}",0.471,0.352,0.102,118.333,-9.699,282329,2,1,"['r&b', 'uk contemporary r&b']",11,4.6
0xzvSNWTKvQGKzLRPqxx8E,Imperfect Circle,Jorja Smith,36,2016-11-17,"{2: 'r&b', 5: 'uk contemporary r&b'}",0.491,0.614,0.215,175.572,-8.521,274486,7,0,"['r&b', 'uk contemporary r&b']",11,4.2
1NEg5LHpn3reJ79r6IY0M6,Beautiful Little Fools,Jorja Smith,36,2017-03-08,"{2: 'r&b', 5: 'uk contemporary r&b'}",0.525,0.402,0.136,130.099,-10.57,216498,5,0,"['r&b', 'uk contemporary r&b']",11,5.0
1OYox2ZDYmgng8cWP36jnE,On My Mind (Preditah Vip Mix),Jorja Smith,23,2017-09-15,"{2: 'r&b', 5: 'uk contemporary r&b'}",0.479,0.877,0.792,174.881,-4.701,195157,10,0,"['r&b', 'uk contemporary r&b']",11,4.6
7qYwkz7t9JeEl2qFXfI47S,Let Me Down,Jorja Smith,51,2018-01-12,"{2: 'r&b', 5: 'uk contemporary r&b'}",0.547,0.504,0.155,119.895,-7.909,188000,5,0,"['r&b', 'uk contemporary r&b']",11,3.5
6jaLFu5HvfNrI1JmcM4eXu,Lost & Found,Jorja Smith,50,2018-06-08,"{2: 'r&b', 5: 'uk contemporary r&b'}",0.653,0.5,0.325,76.041,-9.203,314433,0,1,"['r&b', 'uk contemporary r&b']",11,3.7
79OKfIXCPbNhZa3h1ZREag,Where Did I Go?,Jorja Smith,52,2018-06-08,"{2: 'r&b', 5: 'uk contemporary r&b'}",0.714,0.59,0.357,97.048,-9.849,191992,5,1,"['r&b', 'uk contemporary r&b']",11,4.4
3c5gLGgwRrE7sQYSNHCXEj,February 3rd,Jorja Smith,51,2018-06-08,"{2: 'r&b', 5: 'uk contemporary r&b'}",0.624,0.453,0.272,84.815,-9.184,242036,6,0,"['r&b', 'uk contemporary r&b']",11,3.8
6LP5qQvZAvR6PNZqysxmhS,On Your Own,Jorja Smith,46,2018-06-08,"{2: 'r&b', 5: 'uk contemporary r&b'}",0.549,0.543,0.0791,157.977,-7.485,241984,6,0,"['r&b', 'uk contemporary r&b']",11,3.7
1Ahp4PZ1vzdbzBCedUrsqI,The One,Jorja Smith,53,2018-06-08,"{2: 'r&b', 5: 'uk contemporary r&b'}",0.312,0.661,0.443,82.39,-8.508,197575,0,0,"['r&b', 'uk contemporary r&b']",11,4.4
3ljkahwsdk97GG9g73l6w3,Wandering Romance,Jorja Smith,45,2018-06-08,"{2: 'r&b', 5: 'uk contemporary r&b'}",0.485,0.458,0.102,78.558,-8.676,275618,1,0,"['r&b', 'uk contemporary r&b']",11,4.2
02DylNP4HxYaYMbqM4dGHr,Lifeboats (Freestyle),Jorja Smith,44,2018-06-08,"{2: 'r&b', 5: 'uk contemporary r&b'}",0.766,0.734,0.508,92.671,-8.699,172490,0,0,"['r&b', 'uk contemporary r&b']",11,2.3
14qLa09blyCJdkRJRQ8lpV,Tomorrow,Jorja Smith,46,2018-06-08,"{2: 'r&b', 5: 'uk contemporary r&b'}",0.642,0.459,0.128,80.19,-6.346,232630,2,0,"['r&b', 'uk contemporary r&b']",11,4.5
0AqMAXSzkIRMV0alAddJK8,Slow Down,Maverick Sabre,35,2019-02-07,{488: 'irish hip hop'},0.57,0.46,0.659,203.579,-9.841,211065,4,0,['irish hip hop'],11,3.2
3ephDj6oyipEAQqoQk9uZb,Love (Goodbyes Reprise) - Conducta Remix,Jorja Smith,35,2019-07-01,"{2: 'r&b', 5: 'uk contemporary r&b'}",0.874,0.553,0.621,123.984,-11.329,194500,9,0,"['r&b', 'uk contemporary r&b']",11,2.0
0dViwK8Q8xX4C3Qs4zniPp,Love (Goodbyes Reprise) - Toddla T Remix,Jorja Smith,18,2019-07-01,"{2: 'r&b', 5: 'uk contemporary r&b'}",0.729,0.775,0.494,124.007,-8.149,281129,0,1,"['r&b', 'uk contemporary r&b']",11,2.6
36apwMphkcaS63LY3JJMPh,Rose Rouge,Jorja Smith,48,2020-06-09,"{2: 'r&b', 5: 'uk contemporary r&b'}",0.663,0.703,0.299,117.953,-12.125,357960,3,0,"['r&b', 'uk contemporary r&b']",11,3.2
58mtgcQVZ56NgWHKsN94nD,Come Over (feat. Popcaan),Jorja Smith,54,2020-10-01,"{2: 'r&b', 5: 'uk contemporary r&b'}",0.702,0.652,0.524,178.011,-5.587,208000,10,0,"['r&b', 'uk contemporary r&b']",11,2.5
7xLuj5XaMXYDkCka3baCYa,By Any Means - Machiavelli Sessions,Jorja Smith,25,2020-12-15,"{2: 'r&b', 5: 'uk contemporary r&b'}",0.417,0.354,0.48,104.688,-9.994,227000,8,0,"['r&b', 'uk contemporary r&b']",11,4.4
6VFKuuqSbA1GpMEosUgTwQ,Nobody But You,Sonder,68,2021-04-09,{332: 'experimental r&b'},0.637,0.299,0.364,83.872,-11.314,213214,7,1,['experimental r&b'],11,3.7
778x5bolqJeICcrtSBNrko,Addicted,Jorja Smith,51,2021-05-14,"{2: 'r&b', 5: 'uk contemporary r&b'}",0.453,0.507,0.153,134.023,-10.098,204175,2,1,"['r&b', 'uk contemporary r&b']",11,2.3
4wuY7AFjWkbltPwugDpR4U,Gone,Jorja Smith,40,2021-05-14,"{2: 'r&b', 5: 'uk contemporary r&b'}",0.54,0.632,0.626,136.78,-8.244,195275,6,0,"['r&b', 'uk contemporary r&b']",11,3.3
2gP19KH3V5JlR5MycAIL3R,Bussdown (feat. Shaybo),Jorja Smith,46,2021-05-14,"{2: 'r&b', 5: 'uk contemporary r&b'}",0.661,0.618,0.81,148.544,-8.422,201942,4,0,"['r&b', 'uk contemporary r&b']",11,2.8
5FUgfVlClrCcIM2bozusi8,Time,Jorja Smith,45,2021-05-14,"{2: 'r&b', 5: 'uk contemporary r&b'}",0.621,0.46,0.405,137.54,-8.551,114857,2,0,"['r&b', 'uk contemporary r&b']",11,3.4
0F2sfIqC4Csaiow6WBbAbC,Home,Jorja Smith,48,2021-05-14,"{2: 'r&b', 5: 'uk contemporary r&b'}",0.691,0.339,0.759,117.228,-7.373,166425,7,1,"['r&b', 'uk contemporary r&b']",11,2.6
099qKQ9zvTWcMDsNsasKpI,Burn,Jorja Smith,50,2021-05-14,"{2: 'r&b', 5: 'uk contemporary r&b'}",0.89,0.433,0.374,120.02,-9.021,214047,0,1,"['r&b', 'uk contemporary r&b']",11,4.2
5ONoPBxoD5ucKAImmplyVE,Digging,Jorja Smith,34,2021-05-14,"{2: 'r&b', 5: 'uk contemporary r&b'}",0.581,0.537,0.469,179.437,-9.509,184521,11,0,"['r&b', 'uk contemporary r&b']",11,2.4
2V4MxDKBLGHrSQBEFBWGFR,Weekend,Jorja Smith,36,2021-05-14,"{2: 'r&b', 5: 'uk contemporary r&b'}",0.675,0.607,0.296,66.108,-8.285,257904,5,1,"['r&b', 'uk contemporary r&b']",11,2.5
5mEW1mq6KKEOO5rgHrepif,Patience (feat. Jorja Smith),Wesley Joseph,0,2021-06-16,{489: 'uk alternative hip hop'},0.636,0.502,0.0802,115.976,-10.79,297147,0,1,['uk alternative hip hop'],11,3.7
4IAqjZmjlOMQGsDyuiXA4d,Kiss Me In The Morning (feat. Jorja Smith),The Eddy,27,2020-04-30,{55: 'unknown'},0.642,0.318,0.43,128.063,-10.783,175373,11,0,['unknown'],11,3.7
1qtERWOl2VIHuH5AcTnYsW,1000 Nights (feat. Jorja Smith),Jaykae,34,2021-07-01,"{490: 'birmingham grime', 491: 'birmingham hip hop', 483: 'grime', 484: 'uk hip hop'}",0.659,0.684,0.559,125.839,-7.156,232500,8,0,"['birmingham grime', 'birmingham hip hop', 'grime', 'uk hip hop']",11,4.8
